UCOM/RTLR_LSO,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Lesotho"
UCOM/RTLR_LBN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Lebanon"
UCOM/RTLR_LBY,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Libya"
UCOM/RTLR_MYS,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Malaysia"
UCOM/RTLR_KGZ,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Kyrgyzstan"
UCOM/RTLR_MDV,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Maldives"
UCOM/RTLR_MDG,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Madagascar"
UCOM/RTLR_LUX,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Luxembourg"
UCOM/RTLR_LTU,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Lithuania"
UCOM/RTLR_MLT,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Malta"
UCOM/RTLR_MRT,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Mauritania"
UCOM/RTLR_MWI,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Malawi"
UCOM/RTLR_FSM,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Micronesia (Federated States of)"
UCOM/RTLR_MAR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Morocco"
UCOM/RTLR_MNG,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Mongolia"
UCOM/RTLR_NPL,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Nepal"
UCOM/RTLR_MMR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Myanmar"
UCOM/RTLR_NZL,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - New Zealand"
UCOM/RTLR_NLD,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Netherlands"
UCOM/RTLR_MUS,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Mauritius"
UCOM/RTLR_MLI,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Mali"
UCOM/RTLR_MOZ,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Mozambique"
UCOM/RTLR_MEX,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Mexico"
UCOM/RTLR_NIC,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Nicaragua"
UCOM/RTLR_NAM,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Namibia"
UCOM/RTLR_OMN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Oman"
UCOM/RTLR_MNE,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Montenegro"
UCOM/RTLR_NER,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Niger"
UCOM/RTLR_NGA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Nigeria"
UCOM/RTLR_PAK,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Pakistan"
UCOM/RTLR_PHL,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Philippines"
UCOM/RTLR_PRY,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Paraguay"
UCOM/RTLR_PNG,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Papua New Guinea"
UCOM/RTLR_PER,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Peru"
UCOM/RTLR_PAN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Panama"
UCOM/RTLR_QAT,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Qatar"
UCOM/RTLR_PRT,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Portugal"
UCOM/RTLR_KOR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Republic of Korea"
UCOM/RTLR_ROU,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Romania"
UCOM/RTLR_PLW,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Palau"
UCOM/RTLR_KNA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Saint Kitts and Nevis"
UCOM/RTLR_POL,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Poland"
UCOM/RTLR_LCA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Saint Lucia"
UCOM/RTLR_MDA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Republic of Moldova"
UCOM/RTLR_RWA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Rwanda"
UCOM/RTLR_RUS,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Russian Federation"
UCOM/RTLR_VCT,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Saint Vincent and the Grenadines"
UCOM/RTLR_STP,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Sao Tome and Principe"
UCOM/RTLR_SEN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Senegal"
UCOM/RTLR_WSM,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Samoa"
UCOM/RTLR_SAU,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Saudi Arabia"
UCOM/RTLR_SRB,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Serbia"
UCOM/RTLR_SLE,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Sierra Leone"
UCOM/RTLR_SYC,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Seychelles"
UCOM/RTLR_SGP,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Singapore"
UCOM/RTLR_SLB,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Solomon Islands"
UCOM/RTLR_LKA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Sri Lanka"
UCOM/RTLR_ZAF,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - South Africa"
UCOM/RTLR_ESP,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Spain"
UCOM/RTLR_SDN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Sudan"
UCOM/RTLR_SUR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Suriname"
UCOM/RTLR_SWE,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Sweden"
UCOM/RTLR_SVN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Slovenia"
UCOM/RTLR_SVK,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Slovakia"
UCOM/RTLR_MKD,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - The former Yugoslav Republic of Macedonia"
UCOM/RTLR_SWZ,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Swaziland"
UCOM/RTLR_SYR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Syrian Arab Republic"
UCOM/RTLR_THA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Thailand"
UCOM/RTLR_TUV,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Tuvalu"
UCOM/RTLR_TGO,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Togo"
UCOM/RTLR_TUR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Turkey"
UCOM/RTLR_TON,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Tonga"
UCOM/RTLR_TUN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Tunisia"
UCOM/RTLR_TLS,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Timor-Leste"
UCOM/RTLR_TZA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - United Republic of Tanzania"
UCOM/RTLR_TTO,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Trinidad and Tobago"
UCOM/RTLR_ARE,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - United Arab Emirates"
UCOM/RTLR_UKR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Ukraine"
UCOM/RTLR_UGA,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Uganda"
UCOM/RTLR_URY,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Uruguay"
UCOM/RTLR_TKM,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Turkmenistan"
UCOM/RTLR_GBR,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - United Kingdom"
UCOM/RTLR_VUT,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Vanuatu"
UCOM/RTLR_VEN,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Venezuela (Bolivarian Republic of)"
UCOM/RTLR_VNM,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Viet Nam"
UCOM/RTLR_ZWE,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Zimbabwe"
UCOM/RTLR_ZMB,"Trade in Railway, Tramway Locomotives, Rolling Stock, Equipment - Zambia"
UCOM/VNRT_AFG,"Trade in Vehicles Other Than Railway, Tramway - Afghanistan"
UCOM/VNRT_AND,"Trade in Vehicles Other Than Railway, Tramway - Andorra"
UCOM/VNRT_ARG,"Trade in Vehicles Other Than Railway, Tramway - Argentina"
UCOM/VNRT_AZE,"Trade in Vehicles Other Than Railway, Tramway - Azerbaijan"
UCOM/VNRT_ALB,"Trade in Vehicles Other Than Railway, Tramway - Albania"
UCOM/VNRT_DZA,"Trade in Vehicles Other Than Railway, Tramway - Algeria"
UCOM/VNRT_BHS,"Trade in Vehicles Other Than Railway, Tramway - Bahamas"
UCOM/VNRT_ATG,"Trade in Vehicles Other Than Railway, Tramway - Antigua and Barbuda"
UCOM/VNRT_BGD,"Trade in Vehicles Other Than Railway, Tramway - Bangladesh"
UCOM/VNRT_BRB,"Trade in Vehicles Other Than Railway, Tramway - Barbados"
UCOM/VNRT_BHR,"Trade in Vehicles Other Than Railway, Tramway - Bahrain"
UCOM/VNRT_AUT,"Trade in Vehicles Other Than Railway, Tramway - Austria"
UCOM/VNRT_BEN,"Trade in Vehicles Other Than Railway, Tramway - Benin"
UCOM/VNRT_BIH,"Trade in Vehicles Other Than Railway, Tramway - Bosnia and Herzegovina"
UCOM/VNRT_BEL,"Trade in Vehicles Other Than Railway, Tramway - Belgium"
UCOM/VNRT_BWA,"Trade in Vehicles Other Than Railway, Tramway - Botswana"
UCOM/VNRT_BRA,"Trade in Vehicles Other Than Railway, Tramway - Brazil"
UCOM/VNRT_BFA,"Trade in Vehicles Other Than Railway, Tramway - Burkina Faso"
UCOM/VNRT_CMR,"Trade in Vehicles Other Than Railway, Tramway - Cameroon"
UCOM/VNRT_BLZ,"Trade in Vehicles Other Than Railway, Tramway - Belize"
UCOM/VNRT_BRN,"Trade in Vehicles Other Than Railway, Tramway - Brunei Darussalam"
UCOM/VNRT_BLR,"Trade in Vehicles Other Than Railway, Tramway - Belarus"
UCOM/VNRT_BDI,"Trade in Vehicles Other Than Railway, Tramway - Burundi"
UCOM/VNRT_BOL,"Trade in Vehicles Other Than Railway, Tramway - Bolivia (Plurinational State of)"
UCOM/VNRT_BGR,"Trade in Vehicles Other Than Railway, Tramway - Bulgaria"
UCOM/VNRT_BTN,"Trade in Vehicles Other Than Railway, Tramway - Bhutan"
UCOM/VNRT_KHM,"Trade in Vehicles Other Than Railway, Tramway - Cambodia"
UCOM/VNRT_ARM,"Trade in Vehicles Other Than Railway, Tramway - Armenia"
UCOM/VNRT_AUS,"Trade in Vehicles Other Than Railway, Tramway - Australia"
UCOM/VNRT_CAN,"Trade in Vehicles Other Than Railway, Tramway - Canada"
UCOM/VNRT_CPV,"Trade in Vehicles Other Than Railway, Tramway - Cabo Verde"
UCOM/VNRT_TCD,"Trade in Vehicles Other Than Railway, Tramway - Chad"
UCOM/VNRT_CAF,"Trade in Vehicles Other Than Railway, Tramway - Central African Republic"
UCOM/VNRT_CHL,"Trade in Vehicles Other Than Railway, Tramway - Chile"
UCOM/VNRT_COM,"Trade in Vehicles Other Than Railway, Tramway - Comoros"
UCOM/VNRT_COK,"Trade in Vehicles Other Than Railway, Tramway - Cook Islands"
UCOM/VNRT_CRI,"Trade in Vehicles Other Than Railway, Tramway - Costa Rica"
UCOM/VNRT_CIV,"Trade in Vehicles Other Than Railway, Tramway - Côte d'Ivoire"
UCOM/VNRT_COG,"Trade in Vehicles Other Than Railway, Tramway - Congo"
UCOM/VNRT_HRV,"Trade in Vehicles Other Than Railway, Tramway - Croatia"
UCOM/VNRT_CZE,"Trade in Vehicles Other Than Railway, Tramway - Czech Republic"
UCOM/VNRT_CHN,"Trade in Vehicles Other Than Railway, Tramway - China"
UCOM/VNRT_CYP,"Trade in Vehicles Other Than Railway, Tramway - Cyprus"
UCOM/VNRT_DNK,"Trade in Vehicles Other Than Railway, Tramway - Denmark"
UCOM/VNRT_DOM,"Trade in Vehicles Other Than Railway, Tramway - Dominican Republic"
UCOM/VNRT_ECU,"Trade in Vehicles Other Than Railway, Tramway - Ecuador"
UCOM/VNRT_EGY,"Trade in Vehicles Other Than Railway, Tramway - Egypt"
UCOM/VNRT_DJI,"Trade in Vehicles Other Than Railway, Tramway - Djibouti"
UCOM/VNRT_COL,"Trade in Vehicles Other Than Railway, Tramway - Colombia"
UCOM/VNRT_EST,"Trade in Vehicles Other Than Railway, Tramway - Estonia"
UCOM/VNRT_CUB,"Trade in Vehicles Other Than Railway, Tramway - Cuba"
UCOM/VNRT_ETH,"Trade in Vehicles Other Than Railway, Tramway - Ethiopia"
UCOM/VNRT_FIN,"Trade in Vehicles Other Than Railway, Tramway - Finland"
UCOM/VNRT_GAB,"Trade in Vehicles Other Than Railway, Tramway - Gabon"
UCOM/VNRT_FJI,"Trade in Vehicles Other Than Railway, Tramway - Fiji"
UCOM/VNRT_SLV,"Trade in Vehicles Other Than Railway, Tramway - El Salvador"
UCOM/VNRT_DMA,"Trade in Vehicles Other Than Railway, Tramway - Dominica"
UCOM/VNRT_ERI,"Trade in Vehicles Other Than Railway, Tramway - Eritrea"
UCOM/VNRT_GEO,"Trade in Vehicles Other Than Railway, Tramway - Georgia"
UCOM/VNRT_DEU,"Trade in Vehicles Other Than Railway, Tramway - Germany"
UCOM/VNRT_HTI,"Trade in Vehicles Other Than Railway, Tramway - Haiti"
UCOM/VNRT_GMB,"Trade in Vehicles Other Than Railway, Tramway - Gambia"
UCOM/VNRT_GRD,"Trade in Vehicles Other Than Railway, Tramway - Grenada"
UCOM/VNRT_HKG,"Trade in Vehicles Other Than Railway, Tramway - Hong Kong SAR"
UCOM/VNRT_GUY,"Trade in Vehicles Other Than Railway, Tramway - Guyana"
UCOM/VNRT_GTM,"Trade in Vehicles Other Than Railway, Tramway - Guatemala"
UCOM/VNRT_GIN,"Trade in Vehicles Other Than Railway, Tramway - Guinea"
UCOM/VNRT_GNB,"Trade in Vehicles Other Than Railway, Tramway - Guinea-Bissau"
UCOM/VNRT_GRC,"Trade in Vehicles Other Than Railway, Tramway - Greece"
UCOM/VNRT_GHA,"Trade in Vehicles Other Than Railway, Tramway - Ghana"
UCOM/VNRT_ISL,"Trade in Vehicles Other Than Railway, Tramway - Iceland"
UCOM/VNRT_HND,"Trade in Vehicles Other Than Railway, Tramway - Honduras"
UCOM/VNRT_HUN,"Trade in Vehicles Other Than Railway, Tramway - Hungary"
UCOM/VNRT_IDN,"Trade in Vehicles Other Than Railway, Tramway - Indonesia"
UCOM/VNRT_IRN,"Trade in Vehicles Other Than Railway, Tramway - Iran (Islamic Republic of)"
UCOM/VNRT_IRL,"Trade in Vehicles Other Than Railway, Tramway - Ireland"
UCOM/VNRT_KIR,"Trade in Vehicles Other Than Railway, Tramway - Kiribati"
UCOM/VNRT_KAZ,"Trade in Vehicles Other Than Railway, Tramway - Kazakhstan"
UCOM/VNRT_KEN,"Trade in Vehicles Other Than Railway, Tramway - Kenya"
UCOM/VNRT_JOR,"Trade in Vehicles Other Than Railway, Tramway - Jordan"
UCOM/VNRT_JAM,"Trade in Vehicles Other Than Railway, Tramway - Jamaica"
UCOM/VNRT_KGZ,"Trade in Vehicles Other Than Railway, Tramway - Kyrgyzstan"
UCOM/VNRT_ISR,"Trade in Vehicles Other Than Railway, Tramway - Israel"
UCOM/VNRT_LVA,"Trade in Vehicles Other Than Railway, Tramway - Latvia"
UCOM/VNRT_JPN,"Trade in Vehicles Other Than Railway, Tramway - Japan"
UCOM/VNRT_LBN,"Trade in Vehicles Other Than Railway, Tramway - Lebanon"
UCOM/VNRT_KWT,"Trade in Vehicles Other Than Railway, Tramway - Kuwait"
UCOM/VNRT_LSO,"Trade in Vehicles Other Than Railway, Tramway - Lesotho"
UCOM/VNRT_LUX,"Trade in Vehicles Other Than Railway, Tramway - Luxembourg"
UCOM/VNRT_MYS,"Trade in Vehicles Other Than Railway, Tramway - Malaysia"
UCOM/VNRT_MDV,"Trade in Vehicles Other Than Railway, Tramway - Maldives"
UCOM/VNRT_LTU,"Trade in Vehicles Other Than Railway, Tramway - Lithuania"
UCOM/VNRT_MRT,"Trade in Vehicles Other Than Railway, Tramway - Mauritania"
UCOM/VNRT_MDG,"Trade in Vehicles Other Than Railway, Tramway - Madagascar"
UCOM/VNRT_MLI,"Trade in Vehicles Other Than Railway, Tramway - Mali"
UCOM/VNRT_MLT,"Trade in Vehicles Other Than Railway, Tramway - Malta"
UCOM/VNRT_LBY,"Trade in Vehicles Other Than Railway, Tramway - Libya"
UCOM/VNRT_MEX,"Trade in Vehicles Other Than Railway, Tramway - Mexico"
UCOM/VNRT_FSM,"Trade in Vehicles Other Than Railway, Tramway - Micronesia (Federated States of)"
UCOM/VNRT_MNG,"Trade in Vehicles Other Than Railway, Tramway - Mongolia"
UCOM/VNRT_MNE,"Trade in Vehicles Other Than Railway, Tramway - Montenegro"
UCOM/VNRT_MWI,"Trade in Vehicles Other Than Railway, Tramway - Malawi"
UCOM/VNRT_NPL,"Trade in Vehicles Other Than Railway, Tramway - Nepal"
UCOM/VNRT_NAM,"Trade in Vehicles Other Than Railway, Tramway - Namibia"
UCOM/VNRT_NLD,"Trade in Vehicles Other Than Railway, Tramway - Netherlands"
UCOM/VNRT_NIC,"Trade in Vehicles Other Than Railway, Tramway - Nicaragua"
UCOM/VNRT_MOZ,"Trade in Vehicles Other Than Railway, Tramway - Mozambique"
UCOM/VNRT_NZL,"Trade in Vehicles Other Than Railway, Tramway - New Zealand"
UCOM/VNRT_NER,"Trade in Vehicles Other Than Railway, Tramway - Niger"
UCOM/VNRT_MAR,"Trade in Vehicles Other Than Railway, Tramway - Morocco"
UCOM/VNRT_NGA,"Trade in Vehicles Other Than Railway, Tramway - Nigeria"
UCOM/VNRT_MMR,"Trade in Vehicles Other Than Railway, Tramway - Myanmar"
UCOM/VNRT_PAK,"Trade in Vehicles Other Than Railway, Tramway - Pakistan"
UCOM/VNRT_PLW,"Trade in Vehicles Other Than Railway, Tramway - Palau"
UCOM/VNRT_PAN,"Trade in Vehicles Other Than Railway, Tramway - Panama"
UCOM/VNRT_PNG,"Trade in Vehicles Other Than Railway, Tramway - Papua New Guinea"
UCOM/VNRT_MUS,"Trade in Vehicles Other Than Railway, Tramway - Mauritius"
UCOM/VNRT_PER,"Trade in Vehicles Other Than Railway, Tramway - Peru"
UCOM/VNRT_PHL,"Trade in Vehicles Other Than Railway, Tramway - Philippines"
UCOM/VNRT_OMN,"Trade in Vehicles Other Than Railway, Tramway - Oman"
UCOM/VNRT_PRY,"Trade in Vehicles Other Than Railway, Tramway - Paraguay"
UCOM/VNRT_PRT,"Trade in Vehicles Other Than Railway, Tramway - Portugal"
UCOM/VNRT_QAT,"Trade in Vehicles Other Than Railway, Tramway - Qatar"
UCOM/VNRT_KOR,"Trade in Vehicles Other Than Railway, Tramway - Republic of Korea"
UCOM/VNRT_ROU,"Trade in Vehicles Other Than Railway, Tramway - Romania"
UCOM/VNRT_LCA,"Trade in Vehicles Other Than Railway, Tramway - Saint Lucia"
UCOM/VNRT_VCT,"Trade in Vehicles Other Than Railway, Tramway - Saint Vincent and the Grenadines"
UCOM/VNRT_POL,"Trade in Vehicles Other Than Railway, Tramway - Poland"
UCOM/VNRT_KNA,"Trade in Vehicles Other Than Railway, Tramway - Saint Kitts and Nevis"
UCOM/VNRT_RWA,"Trade in Vehicles Other Than Railway, Tramway - Rwanda"
UCOM/VNRT_STP,"Trade in Vehicles Other Than Railway, Tramway - Sao Tome and Principe"
UCOM/VNRT_WSM,"Trade in Vehicles Other Than Railway, Tramway - Samoa"
UCOM/VNRT_SAU,"Trade in Vehicles Other Than Railway, Tramway - Saudi Arabia"
UCOM/VNRT_RUS,"Trade in Vehicles Other Than Railway, Tramway - Russian Federation"
UCOM/VNRT_SEN,"Trade in Vehicles Other Than Railway, Tramway - Senegal"
UCOM/VNRT_SYC,"Trade in Vehicles Other Than Railway, Tramway - Seychelles"
UCOM/VNRT_SGP,"Trade in Vehicles Other Than Railway, Tramway - Singapore"
UCOM/VNRT_SLE,"Trade in Vehicles Other Than Railway, Tramway - Sierra Leone"
UCOM/VNRT_SVK,"Trade in Vehicles Other Than Railway, Tramway - Slovakia"
UCOM/VNRT_MDA,"Trade in Vehicles Other Than Railway, Tramway - Republic of Moldova"
UCOM/VNRT_SLB,"Trade in Vehicles Other Than Railway, Tramway - Solomon Islands"
UCOM/VNRT_SVN,"Trade in Vehicles Other Than Railway, Tramway - Slovenia"
UCOM/VNRT_ESP,"Trade in Vehicles Other Than Railway, Tramway - Spain"
UCOM/VNRT_ZAF,"Trade in Vehicles Other Than Railway, Tramway - South Africa"
UCOM/VNRT_SRB,"Trade in Vehicles Other Than Railway, Tramway - Serbia"
UCOM/VNRT_LKA,"Trade in Vehicles Other Than Railway, Tramway - Sri Lanka"
UCOM/VNRT_SWE,"Trade in Vehicles Other Than Railway, Tramway - Sweden"
UCOM/VNRT_SWZ,"Trade in Vehicles Other Than Railway, Tramway - Swaziland"
UCOM/VNRT_SDN,"Trade in Vehicles Other Than Railway, Tramway - Sudan"
UCOM/VNRT_SYR,"Trade in Vehicles Other Than Railway, Tramway - Syrian Arab Republic"
UCOM/VNRT_MKD,"Trade in Vehicles Other Than Railway, Tramway - The former Yugoslav Republic of Macedonia"
UCOM/VNRT_TLS,"Trade in Vehicles Other Than Railway, Tramway - Timor-Leste"
UCOM/VNRT_THA,"Trade in Vehicles Other Than Railway, Tramway - Thailand"
UCOM/VNRT_SUR,"Trade in Vehicles Other Than Railway, Tramway - Suriname"
UCOM/VNRT_TGO,"Trade in Vehicles Other Than Railway, Tramway - Togo"
UCOM/VNRT_TUR,"Trade in Vehicles Other Than Railway, Tramway - Turkey"
UCOM/VNRT_TKM,"Trade in Vehicles Other Than Railway, Tramway - Turkmenistan"
UCOM/VNRT_TTO,"Trade in Vehicles Other Than Railway, Tramway - Trinidad and Tobago"
UCOM/VNRT_UGA,"Trade in Vehicles Other Than Railway, Tramway - Uganda"
UCOM/VNRT_TON,"Trade in Vehicles Other Than Railway, Tramway - Tonga"
UCOM/VNRT_VUT,"Trade in Vehicles Other Than Railway, Tramway - Vanuatu"
UCOM/VNRT_VEN,"Trade in Vehicles Other Than Railway, Tramway - Venezuela (Bolivarian Republic of)"
UCOM/VNRT_TZA,"Trade in Vehicles Other Than Railway, Tramway - United Republic of Tanzania"
UCOM/VNRT_URY,"Trade in Vehicles Other Than Railway, Tramway - Uruguay"
UCOM/VNRT_VNM,"Trade in Vehicles Other Than Railway, Tramway - Viet Nam"
UCOM/VNRT_TUV,"Trade in Vehicles Other Than Railway, Tramway - Tuvalu"
UCOM/VNRT_UKR,"Trade in Vehicles Other Than Railway, Tramway - Ukraine"
UCOM/VNRT_ARE,"Trade in Vehicles Other Than Railway, Tramway - United Arab Emirates"
UCOM/VNRT_ZMB,"Trade in Vehicles Other Than Railway, Tramway - Zambia"
UCOM/VNRT_TUN,"Trade in Vehicles Other Than Railway, Tramway - Tunisia"
UCOM/VNRT_GBR,"Trade in Vehicles Other Than Railway, Tramway - United Kingdom"
UCOM/SBFL_ALB,"Trade in Ships, Boats And Other Floating Structures - Albania"
UCOM/SBFL_ATG,"Trade in Ships, Boats And Other Floating Structures - Antigua and Barbuda"
UCOM/SBFL_ARM,"Trade in Ships, Boats And Other Floating Structures - Armenia"
UCOM/SBFL_AUS,"Trade in Ships, Boats And Other Floating Structures - Australia"
UCOM/SBFL_ARG,"Trade in Ships, Boats And Other Floating Structures - Argentina"
UCOM/SBFL_AZE,"Trade in Ships, Boats And Other Floating Structures - Azerbaijan"
UCOM/SBFL_DZA,"Trade in Ships, Boats And Other Floating Structures - Algeria"
UCOM/SBFL_AND,"Trade in Ships, Boats And Other Floating Structures - Andorra"
